reward,throughput_reward,equity_penalty,equity_gap_steps,safety_violation_rate,filter_block_rate,discharged,method,seed,episode
-44.591070432342214,-44.591070432342214,0.0,0.3101630937967381,0.2708333333333333,0.16666666666666666,790,ESI-Proportional,0,0
150.16927123752004,150.16927123752004,0.0,0.35976470588235293,0.03125,0.0,770,ESI-Proportional,0,1
89.81414123044428,89.81414123044428,0.0,0.22910262040696827,0.11458333333333333,0.0,814,ESI-Proportional,0,2
133.45222330158083,133.45222330158083,0.0,0.12042515376160523,0.041666666666666664,0.0,748,ESI-Proportional,0,3
160.31036595077035,160.31036595077035,0.0,0.08717016093058366,0.020833333333333332,0.0,802,ESI-Proportional,0,4
141.68060491616797,141.68060491616797,0.0,0.23628615193290567,0.03125,0.0,739,ESI-Proportional,0,5
159.19265471370733,159.19265471370733,0.0,0.17606047654663964,0.03125,0.0,818,ESI-Proportional,0,6
104.48788711288708,104.48788711288708,0.0,0.4288291538877864,0.09375,0.0,765,ESI-Proportional,0,7
-22.911097444454697,-22.911097444454697,0.0,0.2634666226040978,0.2604166666666667,0.0,773,ESI-Proportional,0,8
12.420349238896053,12.420349238896053,0.0,0.24240854137227197,0.22916666666666666,0.0,832,ESI-Proportional,0,9
65.66825624868191,65.66825624868191,0.0,0.21983050847457625,0.14583333333333334,0.0,765,ESI-Proportional,0,10
143.20279449580917,143.20279449580917,0.0,0.12010464563183759,0.03125,0.0,767,ESI-Proportional,0,11
100.92381989015442,100.92381989015442,0.0,0.18738279999390173,0.10416666666666667,0.0,793,ESI-Proportional,0,12
-59.76823804166083,-59.76823804166083,0.0,0.15511253125868307,0.3020833333333333,0.16666666666666666,799,ESI-Proportional,0,13
153.14107946085787,153.14107946085787,0.0,0.3419029255635697,0.03125,0.0,791,ESI-Proportional,0,14
27.814981871914924,27.814981871914924,0.0,0.3180920630850109,0.1875,0.16666666666666666,763,ESI-Proportional,0,15
114.86560543487013,114.86560543487013,0.0,0.3834944751381215,0.0625,0.0,745,ESI-Proportional,0,16
170.18454350388168,170.18454350388168,0.0,0.18351425676653638,0.0,0.0,793,ESI-Proportional,0,17
16.264628170032584,16.264628170032584,0.0,0.20453873248904308,0.21875,0.16666666666666666,849,ESI-Proportional,0,18
145.5903389421036,145.5903389421036,0.0,0.16692268305171531,0.03125,0.0,787,ESI-Proportional,0,19
40.81193868359309,40.81193868359309,0.0,0.30404341926729983,0.15625,0.0,778,ESI-Proportional,0,20
-15.308991456045499,-15.308991456045499,0.0,0.13453802639849155,0.25,0.16666666666666666,809,ESI-Proportional,0,21
77.013789228201,77.013789228201,0.0,0.26405492342407216,0.11458333333333333,0.0,810,ESI-Proportional,0,22
-74.25355026098877,-74.25355026098877,0.0,0.24796889507892295,0.3125,0.16666666666666666,779,ESI-Proportional,0,23
165.7922583975155,165.7922583975155,0.0,0.14250522544042998,0.010416666666666666,0.0,822,ESI-Proportional,0,24
159.25411462290714,159.25411462290714,0.0,0.15212938005390841,0.020833333333333332,0.0,807,ESI-Proportional,0,25
37.82037279676397,37.82037279676397,0.0,0.31609484215816164,0.17708333333333334,0.0,777,ESI-Proportional,0,26
80.00280014325487,80.00280014325487,0.0,0.2378766537552191,0.125,0.0,806,ESI-Proportional,0,27
65.69130116009723,65.69130116009723,0.0,0.23176591878101638,0.14583333333333334,0.0,798,ESI-Proportional,0,28
92.48546585731377,92.48546585731377,0.0,0.24220032840722494,0.10416666666666667,0.0,764,ESI-Proportional,0,29
-113.09575262186843,-113.09575262186843,0.0,0.3180702316149002,0.3645833333333333,0.3333333333333333,822,ESI-Proportional,0,30
2.586332240600803,2.586332240600803,0.0,0.2527755971739374,0.20833333333333334,0.0,762,ESI-Proportional,0,31
114.1560346296434,114.1560346296434,0.0,0.18799472295514513,0.08333333333333333,0.0,796,ESI-Proportional,0,32
-15.913078568782947,-15.913078568782947,0.0,0.18002408886113214,0.25,0.0,809,ESI-Proportional,0,33
3.9522572312355333,3.9522572312355333,0.0,0.20290061816452687,0.22916666666666666,0.0,787,ESI-Proportional,0,34
24.640588778052035,24.640588778052035,0.0,0.16443728176201988,0.19791666666666666,0.16666666666666666,768,ESI-Proportional,0,35
31.534871915964857,31.534871915964857,0.0,0.22476655691693206,0.1875,0.0,815,ESI-Proportional,0,36
126.8720149039557,126.8720149039557,0.0,0.21189294403892944,0.0625,0.0,756,ESI-Proportional,0,37
-189.79451417199738,-189.79451417199738,0.0,0.19890070375507274,0.4791666666666667,0.5,838,ESI-Proportional,0,38
117.01218907016542,117.01218907016542,0.0,0.192481884057971,0.07291666666666667,0.0,773,ESI-Proportional,0,39
132.06048535335492,132.06048535335492,0.0,0.27657818731948836,0.041666666666666664,0.0,712,ESI-Proportional,0,40
113.96648841168576,113.96648841168576,0.0,0.1722261235955056,0.0625,0.0,770,ESI-Proportional,0,41
1.7797016205471823,1.7797016205471823,0.0,0.28280810770824083,0.20833333333333334,0.16666666666666666,790,ESI-Proportional,0,42
56.52193116387971,56.52193116387971,0.0,0.19904037553106158,0.14583333333333334,0.16666666666666666,752,ESI-Proportional,0,43
68.93468487027026,68.93468487027026,0.0,0.1964381021938818,0.125,0.0,760,ESI-Proportional,0,44
58.991731532714496,58.991731532714496,0.0,0.1279178338001868,0.14583333333333334,0.0,778,ESI-Proportional,0,45
-3.0180995611142443,-3.0180995611142443,0.0,0.294973544973545,0.22916666666666666,0.0,779,ESI-Proportional,0,46
-65.8351730568096,-65.8351730568096,0.0,0.23318042813455653,0.3229166666666667,0.16666666666666666,847,ESI-Proportional,0,47
-169.79301858981296,-169.79301858981296,0.0,0.6598506069094303,0.4479166666666667,0.3333333333333333,840,ESI-Proportional,0,48
99.85617584198857,99.85617584198857,0.0,0.5255962683721067,0.09375,0.0,803,ESI-Proportional,0,49
79.74617607340932,79.74617607340932,0.0,0.4379366873040378,0.11458333333333333,0.0,773,ESI-Proportional,0,50
119.59517094017095,119.59517094017095,0.0,0.31630359612724757,0.0625,0.0,751,ESI-Proportional,0,51
-88.64508240920586,-88.64508240920586,0.0,0.30792160369625154,0.3541666666666667,0.0,814,ESI-Proportional,0,52
-71.13569953579001,-71.13569953579001,0.0,0.21498061773164934,0.3125,0.16666666666666666,760,ESI-Proportional,0,53
163.54214321217992,163.54214321217992,0.0,0.08181092143356294,0.010416666666666666,0.0,774,ESI-Proportional,0,54
88.3888781999267,88.3888781999267,0.0,0.14773548853542662,0.11458333333333333,0.0,817,ESI-Proportional,0,55
126.60456573991601,126.60456573991601,0.0,0.19467401285583102,0.052083333333333336,0.0,753,ESI-Proportional,0,56
60.60080244345724,60.60080244345724,0.0,0.22754025165742114,0.14583333333333334,0.0,804,ESI-Proportional,0,57
35.86889070574251,35.86889070574251,0.0,0.23913346336026753,0.17708333333333334,0.0,801,ESI-Proportional,0,58
101.92497177522912,101.92497177522912,0.0,0.2711947626841244,0.08333333333333333,0.0,753,ESI-Proportional,0,59
-61.911850517688336,-61.911850517688336,0.0,0.19257294429708227,0.3125,0.0,788,ESI-Proportional,0,60
104.59369243118411,104.59369243118411,0.0,0.3258568361832852,0.09375,0.0,749,ESI-Proportional,0,61
131.27104942228394,131.27104942228394,0.0,0.3319619112251607,0.0625,0.0,792,ESI-Proportional,0,62
122.874642339801,122.874642339801,0.0,0.1741606459838504,0.0625,0.0,769,ESI-Proportional,0,63
160.9274965081215,160.9274965081215,0.0,0.15484735795208854,0.0,0.0,772,ESI-Proportional,0,64
105.03725548395245,105.03725548395245,0.0,0.42136007175217904,0.07291666666666667,0.0,775,ESI-Proportional,0,65
47.03800520203326,47.03800520203326,0.0,0.320297421294099,0.16666666666666666,0.0,791,ESI-Proportional,0,66
149.53626374578585,149.53626374578585,0.0,0.3659574468085106,0.03125,0.0,762,ESI-Proportional,0,67
59.08699901942743,59.08699901942743,0.0,0.2038479423389909,0.14583333333333334,0.0,780,ESI-Proportional,0,68
67.77570499243332,67.77570499243332,0.0,0.164414794798176,0.13541666666666666,0.0,797,ESI-Proportional,0,69
-10.881574796465046,-10.881574796465046,0.0,0.36913039745900933,0.23958333333333334,0.0,775,ESI-Proportional,0,70
158.02642387969783,158.02642387969783,0.0,0.24893617021276604,0.020833333333333332,0.0,767,ESI-Proportional,0,71
80.53687026478781,80.53687026478781,0.0,0.2156145484949833,0.125,0.0,777,ESI-Proportional,0,72
-3.847321125066784,-3.847321125066784,0.0,0.19398907103825136,0.23958333333333334,0.0,779,ESI-Proportional,0,73
-6.810749642514359,-6.810749642514359,0.0,0.09836031804886086,0.23958333333333334,0.0,800,ESI-Proportional,0,74
71.04607536798711,71.04607536798711,0.0,0.19077674521868748,0.13541666666666666,0.0,782,ESI-Proportional,0,75
111.81056985362132,111.81056985362132,0.0,0.32780439177027665,0.08333333333333333,0.0,751,ESI-Proportional,0,76
69.76221420199168,69.76221420199168,0.0,0.17261258817145964,0.13541666666666666,0.0,800,ESI-Proportional,0,77
-60.2436134732751,-60.2436134732751,0.0,0.25772213398112676,0.3229166666666667,0.16666666666666666,838,ESI-Proportional,0,78
31.15322244525339,31.15322244525339,0.0,0.37742873447648034,0.19791666666666666,0.0,831,ESI-Proportional,0,79
-7.573811510807265,-7.573811510807265,0.0,0.29324324324324325,0.23958333333333334,0.16666666666666666,826,ESI-Proportional,0,80
59.34702059070675,59.34702059070675,0.0,0.08478357875948239,0.14583333333333334,0.0,791,ESI-Proportional,0,81
80.69588683239421,80.69588683239421,0.0,0.14955745341614912,0.13541666666666666,0.0,839,ESI-Proportional,0,82
-4.371688141293436,-4.371688141293436,0.0,0.1127543424317618,0.22916666666666666,0.16666666666666666,827,ESI-Proportional,0,83
24.15043183287498,24.15043183287498,0.0,0.3179755327545383,0.19791666666666666,0.0,784,ESI-Proportional,0,84
156.6087983816293,156.6087983816293,0.0,0.10979539569965102,0.020833333333333332,0.0,761,ESI-Proportional,0,85
57.57141359542701,57.57141359542701,0.0,0.26222222222222225,0.15625,0.0,801,ESI-Proportional,0,86
11.55987907343312,11.55987907343312,0.0,0.6208156496809916,0.21875,0.0,838,ESI-Proportional,0,87
141.03777430902437,141.03777430902437,0.0,0.15601157590107867,0.041666666666666664,0.0,733,ESI-Proportional,0,88
-74.71540475580119,-74.71540475580119,0.0,0.31761927255550304,0.3125,0.0,800,ESI-Proportional,0,89
-40.0531511617754,-40.0531511617754,0.0,0.1949956859361519,0.2708333333333333,0.0,826,ESI-Proportional,0,90
135.7457244212759,135.7457244212759,0.0,0.17966344432509848,0.041666666666666664,0.0,755,ESI-Proportional,0,91
7.018841520127547,7.018841520127547,0.0,0.27956163618595564,0.21875,0.0,814,ESI-Proportional,0,92
58.88840398543377,58.88840398543377,0.0,0.16186912300901934,0.14583333333333334,0.0,807,ESI-Proportional,0,93
109.15491963725128,109.15491963725128,0.0,0.18715110916945782,0.08333333333333333,0.0,804,ESI-Proportional,0,94
-95.28212741727421,-95.28212741727421,0.0,0.17102095125454086,0.3541666666666667,0.16666666666666666,800,ESI-Proportional,0,95
143.84349970735036,143.84349970735036,0.0,0.12545787545787546,0.03125,0.0,763,ESI-Proportional,0,96
94.98630231001944,94.98630231001944,0.0,0.08584667780070077,0.09375,0.0,784,ESI-Proportional,0,97
-80.28830412812293,-80.28830412812293,0.0,0.47151816192063867,0.3229166666666667,0.16666666666666666,807,ESI-Proportional,0,98
168.99704937892636,168.99704937892636,0.0,0.17373342030876282,0.0,0.0,772,ESI-Proportional,0,99
117.57953100926892,117.57953100926892,0.0,0.26823108492055137,0.07291666666666667,0.0,772,ESI-Proportional,0,100
106.85638083994898,106.85638083994898,0.0,0.21465610576101202,0.09375,0.0,803,ESI-Proportional,0,101
98.00120565794718,98.00120565794718,0.0,0.11299435028248589,0.09375,0.0,745,ESI-Proportional,0,102
143.82059733839145,143.82059733839145,0.0,0.18708175076867428,0.041666666666666664,0.0,786,ESI-Proportional,0,103
145.70072073759584,145.70072073759584,0.0,0.27585470085470076,0.03125,0.0,785,ESI-Proportional,0,104
-12.79502289649351,-12.79502289649351,0.0,0.1322127880783227,0.23958333333333334,0.0,853,ESI-Proportional,0,105
-18.210784558820603,-18.210784558820603,0.0,0.25851401975252575,0.25,0.16666666666666666,818,ESI-Proportional,0,106
-38.63258829083278,-38.63258829083278,0.0,0.19681878546420384,0.28125,0.16666666666666666,852,ESI-Proportional,0,107
86.31337488491901,86.31337488491901,0.0,0.21693121693121697,0.11458333333333333,0.0,807,ESI-Proportional,0,108
133.49388791196327,133.49388791196327,0.0,0.2477962457620111,0.052083333333333336,0.0,749,ESI-Proportional,0,109
53.90814386994727,53.90814386994727,0.0,0.17053404850746268,0.14583333333333334,0.0,799,ESI-Proportional,0,110
17.300509936756736,17.300509936756736,0.0,0.20333469721767589,0.20833333333333334,0.0,789,ESI-Proportional,0,111
31.640735903959584,31.640735903959584,0.0,0.34615384615384615,0.1875,0.0,821,ESI-Proportional,0,112
80.22339456481487,80.22339456481487,0.0,0.08589655546318725,0.125,0.0,814,ESI-Proportional,0,113
128.558125036728,128.558125036728,0.0,0.5259157509157508,0.052083333333333336,0.0,737,ESI-Proportional,0,114
63.133035951264766,63.133035951264766,0.0,0.12224350346826796,0.14583333333333334,0.0,801,ESI-Proportional,0,115
61.54495476931623,61.54495476931623,0.0,0.6352941176470589,0.14583333333333334,0.0,804,ESI-Proportional,0,116
-36.94672616043143,-36.94672616043143,0.0,0.21829889188379759,0.2708333333333333,0.0,785,ESI-Proportional,0,117
36.44482807843967,36.44482807843967,0.0,0.3041020671834625,0.1875,0.0,813,ESI-Proportional,0,118
61.0839329699082,61.0839329699082,0.0,0.24054077179772398,0.14583333333333334,0.0,771,ESI-Proportional,0,119
75.88417890767928,75.88417890767928,0.0,0.20587982093663915,0.125,0.0,767,ESI-Proportional,0,120
2.879799890411732,2.879799890411732,0.0,0.5303400789067071,0.22916666666666666,0.16666666666666666,822,ESI-Proportional,0,121
158.93284811593642,158.93284811593642,0.0,0.20166161849513148,0.020833333333333332,0.0,793,ESI-Proportional,0,122
76.46798377140287,76.46798377140287,0.0,0.26041666666666663,0.125,0.0,741,ESI-Proportional,0,123
91.05464574462054,91.05464574462054,0.0,0.24282661247941695,0.11458333333333333,0.0,831,ESI-Proportional,0,124
117.58398987450458,117.58398987450458,0.0,0.2437062937062937,0.052083333333333336,0.0,753,ESI-Proportional,0,125
108.26861899878598,108.26861899878598,0.0,0.25966918772674163,0.08333333333333333,0.0,784,ESI-Proportional,0,126
101.31832611275729,101.31832611275729,0.0,0.1517587198584175,0.09375,0.0,783,ESI-Proportional,0,127
125.93467191033362,125.93467191033362,0.0,0.29970734562481716,0.0625,0.0,818,ESI-Proportional,0,128
53.939877755042254,53.939877755042254,0.0,0.3596279069767442,0.15625,0.0,805,ESI-Proportional,0,129
39.59850673921881,39.59850673921881,0.0,0.19815498154981548,0.17708333333333334,0.0,826,ESI-Proportional,0,130
162.28629264161185,162.28629264161185,0.0,0.22364284217145247,0.010416666666666666,0.0,770,ESI-Proportional,0,131
166.35154556636184,166.35154556636184,0.0,0.14094202898550723,0.010416666666666666,0.0,759,ESI-Proportional,0,132
-7.274376455816874,-7.274376455816874,0.0,0.21277278562259305,0.23958333333333334,0.0,817,ESI-Proportional,0,133
0.8777097771391253,0.8777097771391253,0.0,0.20193670288143595,0.22916666666666666,0.16666666666666666,817,ESI-Proportional,0,134
79.94897911048646,79.94897911048646,0.0,0.1031086291035313,0.125,0.0,806,ESI-Proportional,0,135
104.61773478843143,104.61773478843143,0.0,0.28025695426685526,0.08333333333333333,0.0,734,ESI-Proportional,0,136
-25.041114930335322,-25.041114930335322,0.0,0.4155011655011655,0.2604166666666667,0.16666666666666666,808,ESI-Proportional,0,137
100.26508480626129,100.26508480626129,0.0,0.04190212373037855,0.10416666666666667,0.0,750,ESI-Proportional,0,138
110.39945073036984,110.39945073036984,0.0,0.15304939881211066,0.07291666666666667,0.0,724,ESI-Proportional,0,139
65.99309398848484,65.99309398848484,0.0,0.15803140096618362,0.13541666666666666,0.0,766,ESI-Proportional,0,140
158.25469394712042,158.25469394712042,0.0,0.20463413939445724,0.010416666666666666,0.0,757,ESI-Proportional,0,141
103.61704693182634,103.61704693182634,0.0,0.20054945054945056,0.09375,0.0,791,ESI-Proportional,0,142
-25.442104783474747,-25.442104783474747,0.0,0.28182673518129836,0.25,0.3333333333333333,733,ESI-Proportional,0,143
58.57791750732925,58.57791750732925,0.0,0.16165912283439987,0.14583333333333334,0.0,762,ESI-Proportional,0,144
83.05820698543802,83.05820698543802,0.0,0.22887700534759364,0.11458333333333333,0.0,788,ESI-Proportional,0,145
161.69725134521767,161.69725134521767,0.0,0.38032786885245895,0.020833333333333332,0.0,753,ESI-Proportional,0,146
