reward,throughput_reward,equity_penalty,equity_gap_steps,safety_violation_rate,filter_block_rate,discharged,method,seed,episode
118.83040884768822,118.83040884768822,0.0,0.283407161314138,0.0625,0.0,747,HC-MARL-NoFilter,0,0
166.37171831715762,166.37171831715762,0.0,0.3518197150050106,0.0,0.0,788,HC-MARL-NoFilter,0,1
162.91791895732516,162.91791895732516,0.0,0.25896089147561935,0.010416666666666666,0.0,824,HC-MARL-NoFilter,0,2
156.3290845020992,156.3290845020992,0.0,0.1673274667182413,0.0,0.0,785,HC-MARL-NoFilter,0,3
52.64499368407648,52.64499368407648,0.0,0.2611109335208686,0.14583333333333334,0.0,783,HC-MARL-NoFilter,0,4
58.545158723341395,58.545158723341395,0.0,0.24467785066644387,0.14583333333333334,0.0,807,HC-MARL-NoFilter,0,5
62.78609530562813,62.78609530562813,0.0,0.2256932256932257,0.15625,0.0,860,HC-MARL-NoFilter,0,6
155.23165101946103,155.23165101946103,0.0,0.43526725758796675,0.020833333333333332,0.0,766,HC-MARL-NoFilter,0,7
72.34399231822779,72.34399231822779,0.0,0.2425976111612968,0.13541666666666666,0.0,803,HC-MARL-NoFilter,0,8
154.79812039116393,154.79812039116393,0.0,0.20939015939015937,0.03125,0.0,821,HC-MARL-NoFilter,0,9
145.78696659549595,145.78696659549595,0.0,0.3028718143780906,0.020833333333333332,0.0,757,HC-MARL-NoFilter,0,10
156.04253035801776,156.04253035801776,0.0,0.21978749775292594,0.010416666666666666,0.0,792,HC-MARL-NoFilter,0,11
126.79000366227339,126.79000366227339,0.0,0.23763048065214765,0.0625,0.0,805,HC-MARL-NoFilter,0,12
138.08387571466434,138.08387571466434,0.0,0.29842071048908264,0.041666666666666664,0.0,786,HC-MARL-NoFilter,0,13
158.5334830389339,158.5334830389339,0.0,0.2740487421383647,0.020833333333333332,0.0,809,HC-MARL-NoFilter,0,14
172.63783860081267,172.63783860081267,0.0,0.24799029799029804,0.0,0.0,846,HC-MARL-NoFilter,0,15
168.30869029255064,168.30869029255064,0.0,0.1431091341360534,0.0,0.0,766,HC-MARL-NoFilter,0,16
164.87995549759728,164.87995549759728,0.0,0.1604182395465969,0.0,0.0,757,HC-MARL-NoFilter,0,17
85.56075870499255,85.56075870499255,0.0,0.17484755037213934,0.10416666666666667,0.0,780,HC-MARL-NoFilter,0,18
168.11095408809203,168.11095408809203,0.0,0.37209014582412725,0.0,0.0,790,HC-MARL-NoFilter,0,19
124.62652300562777,124.62652300562777,0.0,0.10089580386610092,0.052083333333333336,0.0,751,HC-MARL-NoFilter,0,20
115.28064316133361,115.28064316133361,0.0,0.5050740888656775,0.07291666666666667,0.0,819,HC-MARL-NoFilter,0,21
158.06800108388344,158.06800108388344,0.0,0.1870026525198939,0.0,0.0,776,HC-MARL-NoFilter,0,22
169.57223169786306,169.57223169786306,0.0,0.2740456824077867,0.010416666666666666,0.0,782,HC-MARL-NoFilter,0,23
157.95775460079136,157.95775460079136,0.0,0.3012652264620769,0.010416666666666666,0.0,792,HC-MARL-NoFilter,0,24
161.0881464083302,161.0881464083302,0.0,0.3045749252190285,0.010416666666666666,0.0,790,HC-MARL-NoFilter,0,25
99.74255746274711,99.74255746274711,0.0,0.1551932889388567,0.08333333333333333,0.0,773,HC-MARL-NoFilter,0,26
51.62137736755287,51.62137736755287,0.0,0.22689121208423169,0.15625,0.0,825,HC-MARL-NoFilter,0,27
63.07489574074342,63.07489574074342,0.0,0.27406081165975626,0.14583333333333334,0.0,843,HC-MARL-NoFilter,0,28
113.26420279847953,113.26420279847953,0.0,0.19267041120588035,0.08333333333333333,0.0,803,HC-MARL-NoFilter,0,29
133.17462385434933,133.17462385434933,0.0,0.42430420840096605,0.0625,0.0,837,HC-MARL-NoFilter,0,30
163.62691470702504,163.62691470702504,0.0,0.127393693361217,0.0,0.0,772,HC-MARL-NoFilter,0,31
166.25147453255985,166.25147453255985,0.0,0.42961662276851037,0.0,0.0,794,HC-MARL-NoFilter,0,32
160.2913719156156,160.2913719156156,0.0,0.42520118103398374,0.0,0.0,806,HC-MARL-NoFilter,0,33
165.18089526004348,165.18089526004348,0.0,0.14096231637215245,0.010416666666666666,0.0,834,HC-MARL-NoFilter,0,34
124.95709768258918,124.95709768258918,0.0,0.08724872337775563,0.0625,0.0,768,HC-MARL-NoFilter,0,35
130.16504449162338,130.16504449162338,0.0,0.31226704352928536,0.052083333333333336,0.0,813,HC-MARL-NoFilter,0,36
168.40422237647408,168.40422237647408,0.0,0.5690334787407368,0.0,0.0,765,HC-MARL-NoFilter,0,37
89.04273546765526,89.04273546765526,0.0,0.2846266166040885,0.11458333333333333,0.0,773,HC-MARL-NoFilter,0,38
165.68972168975174,165.68972168975174,0.0,0.23969994755922386,0.0,0.0,740,HC-MARL-NoFilter,0,39
159.20589347068892,159.20589347068892,0.0,0.2842898857427737,0.010416666666666666,0.0,783,HC-MARL-NoFilter,0,40
161.24488258473548,161.24488258473548,0.0,0.1881641294485331,0.0,0.0,804,HC-MARL-NoFilter,0,41
146.70832114995426,146.70832114995426,0.0,0.4065934065934066,0.010416666666666666,0.0,827,HC-MARL-NoFilter,0,42
160.78194669975525,160.78194669975525,0.0,0.2819899398846767,0.0,0.0,760,HC-MARL-NoFilter,0,43
75.44309822197961,75.44309822197961,0.0,0.3493379920892754,0.11458333333333333,0.0,779,HC-MARL-NoFilter,0,44
105.27245969063614,105.27245969063614,0.0,0.31672442561930436,0.07291666666666667,0.0,779,HC-MARL-NoFilter,0,45
121.53307316979217,121.53307316979217,0.0,0.36843773303504845,0.0625,0.0,759,HC-MARL-NoFilter,0,46
32.06476287324339,32.06476287324339,0.0,0.24778398397182932,0.1875,0.0,804,HC-MARL-NoFilter,0,47
105.83971861906095,105.83971861906095,0.0,0.2439798850574712,0.09375,0.0,790,HC-MARL-NoFilter,0,48
91.21576951598797,91.21576951598797,0.0,0.3265671641791045,0.10416666666666667,0.0,817,HC-MARL-NoFilter,0,49
149.97329421010429,149.97329421010429,0.0,0.14586818333890933,0.020833333333333332,0.0,777,HC-MARL-NoFilter,0,50
34.6824585300321,34.6824585300321,0.0,0.24855088562599725,0.16666666666666666,0.0,743,HC-MARL-NoFilter,0,51
100.7689650201817,100.7689650201817,0.0,0.4201160352981328,0.09375,0.0,812,HC-MARL-NoFilter,0,52
102.70723090563266,102.70723090563266,0.0,0.31695044593885635,0.09375,0.0,797,HC-MARL-NoFilter,0,53
158.7936002782907,158.7936002782907,0.0,0.2230869001297017,0.0,0.0,784,HC-MARL-NoFilter,0,54
162.7971566230654,162.7971566230654,0.0,0.12645507237990533,0.010416666666666666,0.0,776,HC-MARL-NoFilter,0,55
85.66847561554167,85.66847561554167,0.0,0.19314512953775886,0.10416666666666667,0.0,794,HC-MARL-NoFilter,0,56
125.847595209168,125.847595209168,0.0,0.1287920229560745,0.0625,0.0,790,HC-MARL-NoFilter,0,57
152.05281778111066,152.05281778111066,0.0,0.1113256113256113,0.020833333333333332,0.0,827,HC-MARL-NoFilter,0,58
96.33440393514087,96.33440393514087,0.0,0.15370573201898502,0.09375,0.0,808,HC-MARL-NoFilter,0,59
160.93022452951251,160.93022452951251,0.0,0.18559266330714574,0.0,0.0,748,HC-MARL-NoFilter,0,60
32.99576592021389,32.99576592021389,0.0,0.405036813922356,0.1875,0.0,812,HC-MARL-NoFilter,0,61
164.84089527517546,164.84089527517546,0.0,0.17043129308460975,0.010416666666666666,0.0,808,HC-MARL-NoFilter,0,62
86.93895555833056,86.93895555833056,0.0,0.04233067729083667,0.09375,0.0,750,HC-MARL-NoFilter,0,63
